loan_id,customer_id,loan_amount,loan_amnt_div_instlmnt,int_rate%,loan_age,debt_settlement_flag,out_prncp
L-2463,SYN-2463,418290,48.0,17.5,7,0,195443.0525205057
L-2464,SYN-2464,930978,48.0,10.46,54,0,0.0
L-2465,SYN-2465,801491,60.00000000000001,23.52,57,0,0.0
L-2466,SYN-2466,580601,60.00000000000001,13.39,34,0,93119.83261101838
L-2467,SYN-2467,627367,12.0,14.66,50,0,0.0
L-2468,SYN-2468,550400,24.0,16.18,16,0,0.0
L-2469,SYN-2469,84851,48.0,22.56,4,0,0.0
L-2470,SYN-2470,943444,12.0,15.58,29,0,96979.79837915393
L-2471,SYN-2471,161943,36.0,15.15,18,0,0.0
L-2472,SYN-2472,918162,24.0,17.15,36,0,418066.6009274146
L-2473,SYN-2473,903773,60.0,23.19,10,0,0.0
L-2474,SYN-2474,651363,24.0,13.51,17,0,1314.3792989214674
L-2475,SYN-2475,979421,48.0,21.46,39,1,0.0
L-2476,SYN-2476,440048,60.0,11.53,29,0,0.0
L-2477,SYN-2477,576238,24.0,27.53,30,0,0.0
L-2478,SYN-2478,179627,48.0,16.3,15,0,95807.07101603797
L-2479,SYN-2479,98158,48.0,16.97,26,0,27933.916649313924
L-2480,SYN-2480,872777,24.0,22.44,51,0,566176.6294828238
L-2481,SYN-2481,383920,48.0,17.11,45,0,0.0
L-2482,SYN-2482,357929,12.0,10.76,47,0,0.0
L-2483,SYN-2483,732608,60.0,22.49,38,0,0.0
L-2484,SYN-2484,385708,36.0,18.1,12,0,90089.37694508408
L-2485,SYN-2485,427266,48.0,20.21,5,0,321714.0711636588
L-2486,SYN-2486,67213,36.0,8.8,6,0,0.0
L-2487,SYN-2487,849775,36.0,19.18,10,0,456238.7647987808
L-2488,SYN-2488,498918,12.0,8.81,43,0,174312.30934135668
L-2489,SYN-2489,292176,36.0,7.35,20,0,0.0
L-2490,SYN-2490,97226,12.0,7.87,56,0,0.0
L-2491,SYN-2491,85564,60.0,19.33,11,0,59835.95804839767
L-2492,SYN-2492,648400,60.0,21.32,44,0,0.0
L-2493,SYN-2493,372699,60.0,12.08,30,0,0.0
L-2494,SYN-2494,943701,60.0,26.85,46,0,0.0
L-2495,SYN-2495,271423,60.00000000000001,11.57,21,0,0.0
L-2496,SYN-2496,369187,36.0,13.83,35,0,11335.955824081428
L-2497,SYN-2497,814988,24.0,11.95,7,0,0.0
L-2498,SYN-2498,963496,24.0,12.47,44,0,0.0
L-2499,SYN-2499,711307,48.0,15.43,18,0,23118.387045590694
L-2500,SYN-2500,86559,36.0,14.5,40,0,0.0
L-2501,SYN-2501,69061,36.0,21.73,58,0,0.0
L-2502,SYN-2502,847551,60.0,23.78,29,0,214381.32288903842
L-2503,SYN-2503,366241,12.0,21.44,27,0,165432.20555558096
L-2504,SYN-2504,576345,48.0,11.43,34,0,0.0
L-2505,SYN-2505,575425,12.0,25.64,29,0,0.0
L-2506,SYN-2506,157633,24.0,25.76,17,0,0.0
L-2507,SYN-2507,448173,60.0,9.28,14,0,36265.406365733485
L-2508,SYN-2508,314642,36.0,12.48,29,0,110550.69850022694
L-2509,SYN-2509,167128,24.0,25.19,17,0,53806.48970717861
L-2510,SYN-2510,574894,48.0,15.29,52,0,0.0
L-2511,SYN-2511,979435,60.0,14.45,34,0,0.0
L-2512,SYN-2512,374093,48.0,12.88,5,0,0.0
L-2513,SYN-2513,729018,60.00000000000001,19.95,31,0,0.0
L-2514,SYN-2514,733701,24.0,8.88,24,0,249048.58280869704
L-2515,SYN-2515,987223,36.0,10.62,55,0,0.0
L-2516,SYN-2516,857400,36.0,16.4,60,0,181706.43829143583
L-2517,SYN-2517,853273,12.0,14.77,30,0,0.0
L-2518,SYN-2518,765325,60.0,22.54,12,0,0.0
L-2519,SYN-2519,824415,60.0,13.0,26,0,0.0
L-2520,SYN-2520,930048,60.0,23.76,10,0,0.0
L-2521,SYN-2521,907526,48.0,18.71,19,0,311151.8509799097
L-2522,SYN-2522,71934,59.99999999999999,10.98,38,0,34196.237447398045
L-2523,SYN-2523,391062,24.0,13.56,14,0,0.0
L-2524,SYN-2524,52548,48.0,12.91,46,0,35516.47871015575
L-2525,SYN-2525,986951,36.0,7.07,13,0,278165.2677562874
L-2526,SYN-2526,346133,24.0,13.84,24,0,0.0
L-2527,SYN-2527,200343,48.0,22.12,56,0,0.0
L-2528,SYN-2528,178850,36.0,14.24,56,1,0.0
L-2529,SYN-2529,336439,24.0,25.29,43,0,129527.0913630792
L-2530,SYN-2530,56950,36.0,15.44,37,0,41219.84986452411
L-2531,SYN-2531,728670,60.0,26.38,47,1,41867.006101522304
L-2532,SYN-2532,460298,24.0,11.32,5,0,227682.9934091757
L-2533,SYN-2533,562452,59.99999999999999,26.66,49,0,211419.97143361808
L-2534,SYN-2534,523224,24.0,12.12,59,0,383372.50605490827
L-2535,SYN-2535,500410,48.0,13.12,59,0,0.0
L-2536,SYN-2536,882037,60.0,25.06,40,0,271528.75051374856
L-2537,SYN-2537,518030,48.0,22.8,40,0,0.0
L-2538,SYN-2538,353592,36.0,19.75,15,0,138320.60085427293
L-2539,SYN-2539,718159,48.0,10.3,58,0,0.0
L-2540,SYN-2540,472876,48.0,17.6,48,0,0.0
L-2541,SYN-2541,54799,36.0,11.83,44,0,21980.797975295765
L-2542,SYN-2542,850332,24.0,7.67,7,0,0.0
L-2543,SYN-2543,795790,24.0,25.36,33,0,154908.9445185215
L-2544,SYN-2544,93233,24.0,18.65,37,0,48793.31460208189
L-2545,SYN-2545,884130,12.0,17.75,9,0,578436.4208026439
L-2546,SYN-2546,215171,24.0,15.89,37,0,102764.2211307258
L-2547,SYN-2547,575056,60.0,24.57,50,0,0.0
L-2548,SYN-2548,433112,24.0,8.51,25,0,0.0
L-2549,SYN-2549,987525,24.0,18.83,37,0,194400.32105845856
L-2550,SYN-2550,898423,12.0,25.07,40,0,271381.2506233336
L-2551,SYN-2551,497015,12.0,17.5,57,0,0.0
L-2552,SYN-2552,420374,12.0,13.08,5,0,332552.9049445105
L-2553,SYN-2553,233070,24.0,13.53,34,0,0.0
L-2554,SYN-2554,201631,36.0,9.2,53,0,0.0
L-2555,SYN-2555,961029,48.0,27.2,9,0,0.0
L-2556,SYN-2556,403737,12.0,27.06,11,0,0.0
L-2557,SYN-2557,84776,12.0,13.78,33,0,0.0
L-2558,SYN-2558,570533,12.0,15.29,48,0,0.0
L-2559,SYN-2559,88975,60.0,27.98,33,0,68049.20401531723
L-2560,SYN-2560,606767,48.0,15.79,26,1,0.0
L-2561,SYN-2561,489088,60.0,8.95,28,0,0.0
L-2562,SYN-2562,221923,12.0,13.11,31,0,34791.26624126073
L-2563,SYN-2563,600978,48.0,8.74,20,0,0.0
L-2564,SYN-2564,254483,60.0,7.21,60,0,10596.486457480753
L-2565,SYN-2565,936590,48.0,10.72,53,1,132824.44862092755
L-2566,SYN-2566,733641,36.0,17.34,35,0,0.0
L-2567,SYN-2567,520688,60.0,17.99,37,0,0.0
L-2568,SYN-2568,116176,24.0,10.53,17,0,0.0
L-2569,SYN-2569,232569,24.0,19.52,55,0,84378.61714406406
L-2570,SYN-2570,761984,24.0,27.25,23,0,361277.2732010449
L-2571,SYN-2571,944950,24.0,18.56,57,0,667765.9187425919
L-2572,SYN-2572,355807,24.0,20.46,35,0,0.0
L-2573,SYN-2573,428543,60.0,12.63,37,0,215702.54451430344
L-2574,SYN-2574,920493,60.0,10.65,20,0,302725.08266961196
L-2575,SYN-2575,677733,60.00000000000001,12.09,56,0,0.0
L-2576,SYN-2576,731120,36.0,20.61,20,0,142719.73967217232
L-2577,SYN-2577,566777,36.0,7.81,58,0,0.0
L-2578,SYN-2578,82871,60.0,19.2,49,0,9600.474630665185
L-2579,SYN-2579,710759,12.0,23.67,52,0,0.0
L-2580,SYN-2580,574627,12.0,12.94,16,0,0.0
L-2581,SYN-2581,442963,48.0,19.19,19,1,110699.06920404143
L-2582,SYN-2582,82499,12.0,25.62,46,0,0.0
L-2583,SYN-2583,268943,36.0,10.9,57,0,37469.02090278588
L-2584,SYN-2584,451832,12.0,21.42,16,0,99882.90685037841
L-2585,SYN-2585,847476,48.0,15.37,17,0,198536.4958165626
L-2586,SYN-2586,998058,60.0,27.02,15,0,68438.9172669867
L-2587,SYN-2587,520682,12.0,19.64,40,0,307607.08920473966
L-2588,SYN-2588,98445,36.0,23.01,41,0,0.0
L-2589,SYN-2589,80242,60.00000000000001,8.55,60,0,53283.63062335271
L-2590,SYN-2590,903410,36.0,15.67,31,0,258816.84877606828
L-2591,SYN-2591,891554,48.0,27.95,26,0,570433.8837707768
L-2592,SYN-2592,300222,36.0,10.82,10,0,0.0
L-2593,SYN-2593,207362,24.0,23.93,36,0,164935.33685821926
L-2594,SYN-2594,106961,48.0,15.7,50,0,49725.69966214113
L-2595,SYN-2595,252657,36.0,25.56,31,0,60842.64500219893
L-2596,SYN-2596,95974,36.0,16.89,34,0,54770.78224743695
L-2597,SYN-2597,955700,60.0,26.53,57,0,0.0
L-2598,SYN-2598,760609,36.0,10.43,10,0,555356.5845094922
L-2599,SYN-2599,704779,59.99999999999999,19.49,48,0,0.0
L-2600,SYN-2600,630741,24.0,9.07,9,0,0.0
L-2601,SYN-2601,148163,12.0,12.42,49,0,83175.0107360087
L-2602,SYN-2602,575075,36.0,27.87,59,0,99756.42806538532
L-2603,SYN-2603,755476,24.0,16.32,50,0,0.0
L-2604,SYN-2604,798639,36.0,8.94,60,0,0.0
L-2605,SYN-2605,471828,60.0,13.74,60,0,0.0
L-2606,SYN-2606,619113,36.0,16.99,55,1,442185.7910742229
L-2607,SYN-2607,731080,12.0,26.6,28,0,16918.43574364923
L-2608,SYN-2608,159330,24.0,20.66,5,0,0.0
L-2609,SYN-2609,523888,24.0,18.18,57,0,0.0
L-2610,SYN-2610,712139,12.0,16.56,4,0,0.0
L-2611,SYN-2611,542965,60.00000000000001,14.99,56,0,27648.364165317485
L-2612,SYN-2612,116925,36.0,13.11,11,0,0.0
L-2613,SYN-2613,794077,48.0,18.61,12,0,267537.7378789083
L-2614,SYN-2614,343768,24.0,12.7,47,0,0.0
L-2615,SYN-2615,791724,12.0,24.56,19,0,555885.3271400664
L-2616,SYN-2616,740883,48.0,26.8,12,0,0.0
L-2617,SYN-2617,202940,24.0,11.81,56,0,161181.3461588353
L-2618,SYN-2618,358126,24.0,22.59,53,0,0.0
L-2619,SYN-2619,324424,48.0,8.15,36,0,0.0
L-2620,SYN-2620,898244,36.0,9.05,47,0,200543.87471247034
L-2621,SYN-2621,772935,48.0,15.21,12,0,0.0
L-2622,SYN-2622,350547,48.0,12.4,15,0,265451.52827267186
L-2623,SYN-2623,838595,36.0,19.19,23,1,217081.0325011034
L-2624,SYN-2624,911433,36.0,9.17,47,0,728716.5697134594
L-2625,SYN-2625,734997,12.0,26.56,44,0,0.0
L-2626,SYN-2626,828913,24.0,20.29,51,0,0.0
L-2627,SYN-2627,619714,59.99999999999999,24.8,5,0,0.0
L-2628,SYN-2628,654611,36.0,16.51,27,0,0.0
L-2629,SYN-2629,853169,60.0,11.78,3,0,0.0
L-2630,SYN-2630,388386,36.0,20.41,34,0,73985.33329508033
L-2631,SYN-2631,786241,24.0,14.79,44,0,0.0
L-2632,SYN-2632,541569,24.0,16.07,41,0,184814.22029281646
L-2633,SYN-2633,859254,36.0,10.28,26,0,555869.023253048
L-2634,SYN-2634,786506,48.0,23.74,23,1,0.0
L-2635,SYN-2635,883788,60.0,11.5,4,0,0.0
L-2636,SYN-2636,593518,36.0,20.05,38,0,305905.6749793173
L-2637,SYN-2637,823588,60.0,14.53,39,1,0.0
L-2638,SYN-2638,739126,36.0,7.68,25,0,0.0
L-2639,SYN-2639,576584,12.0,18.14,31,0,233090.5270986455
L-2640,SYN-2640,465999,24.0,22.56,41,0,0.0
L-2641,SYN-2641,352010,12.0,15.95,43,0,0.0
L-2642,SYN-2642,953700,36.0,7.74,47,0,0.0
L-2643,SYN-2643,717164,48.0,10.73,34,0,0.0
L-2644,SYN-2644,691114,12.0,17.72,37,0,0.0
L-2645,SYN-2645,106544,48.0,17.55,15,0,81828.06408028562
L-2646,SYN-2646,911593,12.0,16.67,40,0,404317.02862397337
L-2647,SYN-2647,866323,24.0,11.4,8,0,345398.9521397897
L-2648,SYN-2648,413034,12.0,24.32,48,0,0.0
L-2649,SYN-2649,410745,48.0,9.59,14,0,0.0
L-2650,SYN-2650,323893,12.0,10.98,53,0,0.0
L-2651,SYN-2651,568587,24.0,10.02,23,0,222920.09319274934
L-2652,SYN-2652,316737,24.0,26.07,9,0,38277.335078050004
L-2653,SYN-2653,688794,36.0,10.89,31,0,0.0
L-2654,SYN-2654,323577,12.0,14.76,35,0,0.0
L-2655,SYN-2655,696387,36.0,10.01,6,0,0.0
L-2656,SYN-2656,644096,24.0,20.92,57,0,448240.9211578268
L-2657,SYN-2657,722133,12.0,25.13,39,0,0.0
L-2658,SYN-2658,825098,60.0,17.33,41,0,0.0
L-2659,SYN-2659,284605,48.0,13.2,53,0,133188.57581147345
L-2660,SYN-2660,525876,24.0,11.67,49,0,286503.65483426536
L-2661,SYN-2661,998415,12.0,9.68,12,0,81452.65267356737
L-2662,SYN-2662,981288,12.0,12.03,16,0,257625.9787833402
L-2663,SYN-2663,441072,12.0,10.74,19,0,0.0
L-2664,SYN-2664,600786,36.0,21.94,59,0,395449.8070152646
L-2665,SYN-2665,182227,24.0,11.79,13,0,0.0
L-2666,SYN-2666,873501,24.0,18.0,23,0,0.0
L-2667,SYN-2667,547561,12.0,26.76,51,0,0.0
L-2668,SYN-2668,267264,60.00000000000001,24.45,9,0,112633.94939246004
L-2669,SYN-2669,420418,60.00000000000001,25.44,36,0,0.0
L-2670,SYN-2670,179912,24.0,26.95,10,0,0.0
L-2671,SYN-2671,630799,24.0,9.95,44,0,502375.2552150017
L-2672,SYN-2672,675011,24.0,16.37,26,0,499728.5409041161
L-2673,SYN-2673,933372,60.0,13.33,48,0,0.0
L-2674,SYN-2674,860138,24.0,18.35,15,0,447287.63898621465
L-2675,SYN-2675,981027,24.0,18.42,9,0,48031.144589512056
L-2676,SYN-2676,312361,60.0,12.6,13,0,77112.2805963778
L-2677,SYN-2677,510976,48.0,25.53,3,1,0.0
L-2678,SYN-2678,423373,36.0,20.65,35,0,0.0
L-2679,SYN-2679,326615,60.0,22.19,45,0,0.0
L-2680,SYN-2680,750186,60.0,24.03,39,0,595607.1157315988
L-2681,SYN-2681,110774,24.0,22.31,37,0,86429.09776315077
L-2682,SYN-2682,850867,24.0,27.19,35,0,316179.8768110043
L-2683,SYN-2683,439124,48.0,23.17,9,0,0.0
L-2684,SYN-2684,296266,24.0,22.61,31,0,98619.30621640588
L-2685,SYN-2685,985017,48.0,8.28,59,0,603264.294294873
L-2686,SYN-2686,294242,12.0,9.1,53,0,0.0
L-2687,SYN-2687,780817,12.0,27.98,40,0,0.0
L-2688,SYN-2688,76803,60.0,12.14,16,0,0.0
L-2689,SYN-2689,318051,12.0,11.84,34,0,0.0
L-2690,SYN-2690,58830,24.0,17.2,43,0,4589.804701903128
L-2691,SYN-2691,614608,60.0,9.88,6,0,452126.1869390355
L-2692,SYN-2692,592491,24.0,7.95,12,0,392525.51094043313
L-2693,SYN-2693,520565,36.0,9.67,30,0,0.0
L-2694,SYN-2694,305678,24.0,14.56,53,0,103832.59123625344
L-2695,SYN-2695,394431,24.0,19.09,41,1,0.0
L-2696,SYN-2696,279473,48.0,23.95,31,0,5417.006897231148
L-2697,SYN-2697,522169,24.0,26.04,50,0,0.0
L-2698,SYN-2698,549841,60.0,24.07,41,1,305853.8475929912
L-2699,SYN-2699,785803,36.0,7.23,37,0,0.0
L-2700,SYN-2700,891196,48.0,18.33,54,0,0.0
L-2701,SYN-2701,341167,36.0,16.14,48,0,0.0
L-2702,SYN-2702,780881,60.00000000000001,23.38,55,0,622239.2510009957
L-2703,SYN-2703,85249,36.0,12.47,43,0,60939.362165915205
L-2704,SYN-2704,437872,36.0,15.82,54,0,275706.584060457
L-2705,SYN-2705,100859,12.0,22.32,44,0,59411.772910725296
L-2706,SYN-2706,762563,24.0,7.74,4,0,0.0
L-2707,SYN-2707,956069,12.0,13.37,5,0,0.0
L-2708,SYN-2708,104697,48.0,20.23,4,0,0.0
L-2709,SYN-2709,871483,36.0,27.02,25,0,680644.3781816033
L-2710,SYN-2710,64209,12.0,25.68,5,1,0.0
L-2711,SYN-2711,317250,36.0,12.29,32,0,0.0
L-2712,SYN-2712,360054,60.00000000000001,24.0,25,0,81243.72802013163
L-2713,SYN-2713,988664,60.0,19.2,12,0,106420.83608435847
L-2714,SYN-2714,515025,48.0,8.27,15,0,0.0
L-2715,SYN-2715,681702,36.0,22.51,8,0,364076.6172132125
L-2716,SYN-2716,161953,48.0,14.41,46,0,87459.4318230912
L-2717,SYN-2717,436018,60.0,13.93,4,0,327914.58539095725
L-2718,SYN-2718,510526,12.0,23.29,19,0,112120.81240698624
L-2719,SYN-2719,893006,48.0,24.99,49,0,0.0
L-2720,SYN-2720,908320,12.0,20.14,47,0,598030.2488998133
L-2721,SYN-2721,784620,24.0,9.55,32,0,227364.99388733643
L-2722,SYN-2722,444005,12.0,15.68,19,0,210889.71007570464
L-2723,SYN-2723,346596,36.0,22.98,44,0,0.0
L-2724,SYN-2724,238757,36.0,21.35,8,0,0.0
L-2725,SYN-2725,244217,60.0,25.79,7,0,0.0
L-2726,SYN-2726,883787,24.0,25.14,43,0,0.0
L-2727,SYN-2727,766018,36.0,23.12,48,0,0.0
L-2728,SYN-2728,869085,60.0,16.61,48,0,0.0
L-2729,SYN-2729,802442,36.0,26.22,22,0,0.0
L-2730,SYN-2730,653197,36.0,7.42,3,0,177542.61121902452
L-2731,SYN-2731,847694,60.0,12.36,28,0,0.0
L-2732,SYN-2732,658215,24.0,20.53,21,0,0.0
L-2733,SYN-2733,577578,48.0,18.76,44,0,0.0
L-2734,SYN-2734,551658,48.0,20.99,46,0,112380.8361170694
L-2735,SYN-2735,649962,48.0,26.43,31,0,142568.36881176464
L-2736,SYN-2736,205205,36.0,9.34,9,0,69515.9786981303
L-2737,SYN-2737,937808,60.0,19.0,22,0,0.0
L-2738,SYN-2738,503541,48.0,21.58,28,0,0.0
L-2739,SYN-2739,135578,60.0,9.53,15,0,90956.97394836711
L-2740,SYN-2740,182308,36.0,19.11,44,0,63476.49950740626
L-2741,SYN-2741,657514,48.0,24.75,57,1,0.0
L-2742,SYN-2742,490884,48.0,13.69,10,1,256281.43890977136
L-2743,SYN-2743,819297,24.0,23.73,49,0,0.0
L-2744,SYN-2744,485861,48.0,7.97,22,0,0.0
L-2745,SYN-2745,550661,48.0,26.25,10,0,198361.9358889865
L-2746,SYN-2746,938614,48.0,26.84,6,0,714575.9145139141
L-2747,SYN-2747,69159,12.0,14.56,21,0,35403.84835525766
L-2748,SYN-2748,872334,60.0,21.53,59,0,225947.92954935945
L-2749,SYN-2749,438185,48.0,27.86,16,0,0.0
L-2750,SYN-2750,330091,60.0,12.65,24,0,0.0
L-2751,SYN-2751,736288,48.0,15.2,56,0,0.0
L-2752,SYN-2752,270747,24.0,24.39,47,0,153477.23122693892
L-2753,SYN-2753,400187,12.0,27.99,60,0,3158.074959573552
L-2754,SYN-2754,521143,24.0,16.88,49,0,0.0
L-2755,SYN-2755,791107,24.0,16.97,39,0,0.0
L-2756,SYN-2756,633333,48.0,8.26,48,0,0.0
L-2757,SYN-2757,932372,24.0,22.44,44,0,0.0
L-2758,SYN-2758,73960,24.0,15.6,30,0,0.0
L-2759,SYN-2759,876235,24.0,23.34,30,0,379204.6406868246
L-2760,SYN-2760,722582,60.0,27.21,54,0,208310.98564762587
L-2761,SYN-2761,109383,48.0,19.67,28,0,19595.673679082625
L-2762,SYN-2762,569811,48.0,21.3,19,0,191490.72169418266
L-2763,SYN-2763,351912,60.0,27.89,40,0,191539.74818294885
L-2764,SYN-2764,660210,36.0,7.46,56,0,0.0
L-2765,SYN-2765,409774,60.0,10.69,5,0,0.0
L-2766,SYN-2766,415620,48.0,19.87,36,0,0.0
L-2767,SYN-2767,198817,24.0,8.12,45,1,0.0
L-2768,SYN-2768,256230,24.0,22.84,50,0,0.0
L-2769,SYN-2769,69275,24.0,11.38,52,0,46065.217746139024
L-2770,SYN-2770,503190,60.0,25.07,14,0,113280.80944261604
L-2771,SYN-2771,629024,12.0,8.9,27,0,0.0
L-2772,SYN-2772,690468,60.00000000000001,9.47,44,0,0.0
L-2773,SYN-2773,365125,48.0,25.92,5,0,0.0
L-2774,SYN-2774,618747,24.0,18.62,41,0,452845.00610325095
L-2775,SYN-2775,668789,36.0,9.01,8,0,100888.55664236558
L-2776,SYN-2776,291684,60.00000000000001,24.09,50,0,0.0
L-2777,SYN-2777,682016,48.0,27.66,46,0,0.0
L-2778,SYN-2778,211672,24.0,19.05,21,0,0.0
L-2779,SYN-2779,267902,48.0,14.5,58,0,0.0
L-2780,SYN-2780,350933,24.0,18.13,22,0,134573.2293407476
L-2781,SYN-2781,371379,60.0,20.23,23,0,242523.63020106824
L-2782,SYN-2782,816540,24.0,25.36,33,0,0.0
L-2783,SYN-2783,133174,48.0,19.08,55,0,4962.917558182023
L-2784,SYN-2784,932308,36.0,14.4,13,0,0.0
L-2785,SYN-2785,202766,36.0,25.1,44,0,0.0
L-2786,SYN-2786,787099,59.99999999999999,12.17,32,0,0.0
L-2787,SYN-2787,803607,48.0,23.01,34,0,328000.54472068266
L-2788,SYN-2788,748360,60.0,18.96,20,0,102655.05548161504
L-2789,SYN-2789,602146,48.0,16.29,35,0,379810.90624372946
L-2790,SYN-2790,452181,60.0,8.75,21,1,315436.600858453
L-2791,SYN-2791,872419,24.0,19.53,58,0,0.0
L-2792,SYN-2792,378724,24.0,24.53,21,0,66777.12770389591
L-2793,SYN-2793,748058,60.0,8.05,4,0,421524.8586643518
L-2794,SYN-2794,58337,48.0,23.92,39,0,0.0
L-2795,SYN-2795,893551,36.0,12.24,47,0,661869.4287556359
L-2796,SYN-2796,492848,36.0,16.19,9,0,315566.2335322659
L-2797,SYN-2797,383290,12.0,8.66,16,0,0.0
L-2798,SYN-2798,743865,12.0,7.64,10,0,0.0
L-2799,SYN-2799,437321,48.0,16.3,17,0,76583.3324291975
L-2800,SYN-2800,110331,12.0,22.2,48,0,0.0
L-2801,SYN-2801,533575,36.0,18.91,8,0,177084.09699744885
L-2802,SYN-2802,79117,48.0,27.98,3,0,59068.07598362911
L-2803,SYN-2803,941243,48.0,11.48,16,0,0.0
L-2804,SYN-2804,900693,12.0,8.75,59,0,634905.7934907543
L-2805,SYN-2805,353483,60.0,10.61,13,0,0.0
L-2806,SYN-2806,628398,60.00000000000001,24.91,58,0,0.0
L-2807,SYN-2807,990000,36.0,7.33,3,0,301964.265533048
L-2808,SYN-2808,333035,60.0,15.95,28,0,0.0
L-2809,SYN-2809,378301,12.0,27.49,20,0,0.0
L-2810,SYN-2810,93438,36.0,24.4,8,0,0.0
L-2811,SYN-2811,944872,12.0,27.87,5,0,62668.09689232344
L-2812,SYN-2812,381172,24.0,26.38,48,0,0.0
L-2813,SYN-2813,690939,48.0,8.22,12,0,0.0
L-2814,SYN-2814,249796,36.0,23.73,51,0,87332.94920651744
L-2815,SYN-2815,102098,36.0,12.39,35,0,12224.734298879634
L-2816,SYN-2816,545132,36.0,7.17,20,0,377193.917762984
L-2817,SYN-2817,843899,12.0,15.12,59,0,0.0
L-2818,SYN-2818,574531,48.0,22.89,52,0,391937.54759985977
L-2819,SYN-2819,972547,12.0,22.51,13,0,617244.0296938338
L-2820,SYN-2820,364687,60.0,18.72,53,0,281395.2843665925
L-2821,SYN-2821,72084,12.0,18.92,45,0,52505.30423133985
L-2822,SYN-2822,94080,60.0,10.58,34,0,72063.24991583465
L-2823,SYN-2823,980700,12.0,12.52,49,0,0.0
L-2824,SYN-2824,342545,24.0,20.11,19,0,0.0
L-2825,SYN-2825,567666,12.0,18.13,6,0,0.0
L-2826,SYN-2826,117945,36.0,24.2,17,0,0.0
L-2827,SYN-2827,485212,24.0,15.62,19,0,0.0
L-2828,SYN-2828,515824,12.0,13.16,19,0,0.0
L-2829,SYN-2829,747600,60.0,9.44,12,0,0.0
L-2830,SYN-2830,516915,48.0,20.85,8,0,177477.04496261347
L-2831,SYN-2831,131588,36.0,11.62,26,0,98099.98966082554
L-2832,SYN-2832,674918,48.0,15.22,50,0,135834.190579747
L-2833,SYN-2833,957591,48.0,23.45,23,1,0.0
L-2834,SYN-2834,503424,12.0,8.69,56,0,387248.8149361409
L-2835,SYN-2835,794865,60.0,25.49,3,0,0.0
L-2836,SYN-2836,630488,36.0,10.76,21,0,220318.1532991717
L-2837,SYN-2837,605193,48.0,26.34,33,0,236317.7144927957
L-2838,SYN-2838,771482,12.0,19.69,13,0,468890.262341232
L-2839,SYN-2839,363936,59.99999999999999,25.15,19,0,0.0
L-2840,SYN-2840,670620,24.0,9.33,13,0,195039.75358410281
L-2841,SYN-2841,558849,60.0,11.66,30,0,435001.4859948733
L-2842,SYN-2842,873284,12.0,25.8,46,0,538194.4034807943
L-2843,SYN-2843,412065,60.0,19.26,20,0,0.0
L-2844,SYN-2844,708558,48.0,19.41,57,0,0.0
L-2845,SYN-2845,80677,12.0,10.7,52,0,0.0
L-2846,SYN-2846,886341,24.0,8.28,16,0,0.0
L-2847,SYN-2847,951457,60.0,18.33,12,0,0.0
L-2848,SYN-2848,90354,12.0,24.85,58,0,0.0
L-2849,SYN-2849,820938,48.0,22.08,32,0,0.0
L-2850,SYN-2850,403423,60.00000000000001,14.39,59,0,126327.89085782331
L-2851,SYN-2851,992681,48.0,22.82,30,0,454680.1455218664
L-2852,SYN-2852,968510,36.0,18.38,28,0,0.0
L-2853,SYN-2853,454499,12.0,9.79,26,0,0.0
L-2854,SYN-2854,588372,48.0,10.95,12,0,0.0
L-2855,SYN-2855,236425,36.0,25.33,26,1,0.0
L-2856,SYN-2856,70573,48.0,19.9,4,0,0.0
L-2857,SYN-2857,535581,24.0,24.27,60,0,0.0
L-2858,SYN-2858,151607,60.0,26.21,43,0,0.0
L-2859,SYN-2859,841328,12.0,27.63,43,1,363395.01478129823
L-2860,SYN-2860,590304,36.0,27.84,18,0,0.0
L-2861,SYN-2861,878445,60.0,11.86,4,0,43555.15417422407
L-2862,SYN-2862,785641,36.0,24.57,48,0,0.0
L-2863,SYN-2863,688813,48.0,25.64,27,0,0.0
L-2864,SYN-2864,766430,24.0,16.88,42,0,286631.64071476745
L-2865,SYN-2865,690261,12.0,20.34,23,0,0.0
L-2866,SYN-2866,110487,36.0,16.87,11,0,0.0
L-2867,SYN-2867,74747,24.0,24.82,30,0,11246.301214227793
L-2868,SYN-2868,768934,12.0,13.73,43,0,0.0
L-2869,SYN-2869,174013,60.0,18.45,23,0,67126.8231650316
L-2870,SYN-2870,996762,60.0,17.67,3,0,245169.05660466454
L-2871,SYN-2871,451404,24.0,17.72,35,0,59150.71692867937
L-2872,SYN-2872,380022,24.0,10.86,26,0,0.0
L-2873,SYN-2873,428251,12.0,13.71,26,0,112878.80501169486
L-2874,SYN-2874,315176,48.0,8.69,54,0,0.0
L-2875,SYN-2875,755153,36.0,7.28,26,0,0.0
L-2876,SYN-2876,702593,12.0,25.42,43,0,0.0
L-2877,SYN-2877,426288,12.0,24.26,9,0,0.0
L-2878,SYN-2878,914881,12.0,17.34,43,0,0.0
L-2879,SYN-2879,820678,36.0,8.42,30,0,0.0
L-2880,SYN-2880,273179,24.0,23.85,12,0,0.0
L-2881,SYN-2881,202462,48.0,18.8,60,0,36625.58308275681
L-2882,SYN-2882,538078,60.0,11.26,39,0,0.0
L-2883,SYN-2883,236822,24.0,19.66,27,0,37644.24670197128
L-2884,SYN-2884,900603,12.0,16.22,12,0,0.0
